cruise,sta,date,time,lat,lon,"depth, m",ctd.S,btl.S,DO mg/L,chl ug/L,NH4 uM,NO2 uM,NO3 uM,NOX uM,DIN uM,PO4 uM,TDN uM,TDP uM,Si uM,DIC.whatisthis,sta.depth,csal,ctemp degC,pH.uga glass-electrode,DIC.uga umol/kg,ALK.uga umol/kg,d13C permil,dH permil,dO18 permil,DIC.uga uM,TA.uga uM,pH spec,labT.TA degC,labp.TA g/mL,labT.DIC degC,labp.DIC g/mL,S.new,"density, kg/m3",DO umol/kg,pH (calculated from TA & DIC),Arag (calculated from TA & DIC)
GC0901,H5,1/16/2009,NA,28.13511667,-93.65933333,1.694,36.1333,36.1333,5.8178,0.2815,0.083,0.276,0.241,0.517,0.6,0.32,NA,NA,1.843,NA,NA,36.1333,20.3116,8.179001065,2096.597581,2415.251278,NA,NA,NA,2148.582778,2473.7,8.054193331,25,1.024199851,23,1.024795029,36.1333,1025.550854,186.4585472,8.115583701,3.496664998
GC0901,H6,1/17/2009,NA,27.65625,-93.65323333,150.959,36.2013,36.2013,3.1791,0.0609,-0.038,0.165,12.85831606,13.02331606,12.98531606,0.841,NA,NA,5.842,NA,NA,36.2013,16.7109,7.938932587,2184.45638,2372.464698,NA,NA,NA,2238.732778,2430,7.814326918,25,1.024251278,23,1.024846638,36.2013,1027.174606,102.0504141,7.92479375,2.09288036
GC0901,H6,1/17/2009,NA,27.65625,-93.65323333,99.605,36.4382,36.4382,3.2626,0.0712,0.067,0.12,9.457720207,9.577720207,9.644720207,0.534,NA,NA,3.597,NA,NA,36.4382,19.0416,7.988661058,2175.039326,2386.252754,NA,NA,NA,2229.472844,2444.55,7.863415555,25,1.024430457,23,1.025026453,36.4382,1026.548434,104.6669537,7.936950373,2.360570764
GC0901,H6,1/17/2009,NA,27.65625,-93.65323333,49.988,36.3784,36.3784,5.5713,0.2564,-0.021,0.204,0.280455959,0.484455959,0.463455959,0.324,NA,NA,1.282,NA,NA,36.3784,21.6269,8.184145389,2100.828295,2413.691587,NA,NA,NA,2153.309213,2472.55,8.056607447,25,1.024385225,23,1.02498106,36.3784,1025.588782,178.5649082,8.081718096,3.427935546
GC0901,H6,1/17/2009,NA,27.65625,-93.65323333,2.714,36.3748,36.3748,5.5671,0.2409,0.083,0.158,0.375,0.533,0.616,0.346,NA,NA,1.283,NA,NA,36.3748,21.623,8.182430615,2095.772677,2415.748018,NA,NA,NA,2148.121574,2474.65,8.057853109,25,1.024382502,23,1.024978328,36.3748,1025.380541,178.3940652,8.094642898,3.524972127
GC0901,H6,1/17/2009,NA,27.65625,-93.65323333,2.714,36.3748,36.3748,5.5671,0.2409,0.083,0.158,0.375,0.533,0.616,0.346,NA,NA,1.283,NA,NA,36.3748,21.623,8.179001065,2092.562218,2413.844432,NA,NA,NA,2144.830922,2472.7,8.058102405,25,1.024382502,23,1.024978328,36.3748,1025.380541,178.3940652,8.097032794,3.536978548
GC0901,G5,1/17/2009,NA,28.12748333,-93.01488333,77.617,36.464,36.464,3.5191,0.1114,0.069,0.18,6.883,7.063,7.132,0.59,NA,NA,3.847,NA,NA,36.464,20.1018,8.038389528,2166.111494,2394.504433,NA,NA,NA,2220.364003,2453.05,7.907735429,25,1.024449972,23,1.025046037,36.464,1026.192358,112.8565298,7.95459854,2.549092647
GC0901,G5,1/17/2009,NA,28.12748333,-93.01488333,41.043,36.4789,36.4789,4.9608,0.2411,0.088,0.112,1.331005181,1.443005181,1.531005181,0.344,NA,NA,1.608,NA,NA,36.4789,21.8234,8.149849893,2117.076949,2409.119932,NA,NA,NA,2170.125283,2468.05,8.018733354,25,1.024461243,23,1.025057348,36.4789,1025.571043,158.9951132,8.043843926,3.222823874
GC0901,G5,1/17/2009,NA,28.12748333,-93.01488333,2.372,36.4641,36.4641,5.3603,0.2746,0.067,0.128,0.563709845,0.691709845,0.758709845,0.309,NA,NA,1.173,NA,NA,36.4641,21.8426,8.172141966,2105.518165,2407.633251,NA,NA,NA,2158.253211,2466.5,8.04409308,25,1.024450048,23,1.025046113,36.4641,1025.385485,171.768123,8.062285733,3.342798823
GC0901,G4,1/17/2009,NA,28.49553333,-93.0112,40.21,36.2366,36.2366,5.854,0.2631,0.06,0.418,0.195989637,0.613989637,0.673989637,0.323,NA,NA,1.06,NA,NA,36.2366,19.9823,8.17728629,2104.496892,2417.751878,NA,NA,NA,2156.842949,2476.45,8.050165914,25,1.024277976,23,1.02487343,36.2366,1025.886638,187.6801748,8.10890475,3.413324899
GC0901,G4,1/17/2009,NA,28.49553333,-93.0112,20.626,36.2369,36.2369,5.8505,0.2489,0.064,0.424,0.138176166,0.562176166,0.626176166,0.327,NA,NA,1.166,NA,NA,36.2369,19.9785,8.17728629,2103.51075,2415.749933,NA,NA,NA,2155.832757,2474.4,8.05239849,25,1.024278203,23,1.024873658,36.2369,1025.801893,187.5524699,8.108266636,3.412369413
GC0901,G4,1/17/2009,NA,28.49553333,-93.0112,2.811,36.2383,36.2383,5.8425,0.2613,-0.024,0.494,0.068176166,0.562176166,0.538176166,0.322,NA,NA,1.287,NA,NA,36.2383,19.9793,8.179001065,2102.249644,2417.895288,NA,NA,NA,2154.542517,2476.6,8.050883145,25,1.024279262,23,1.024874721,36.2383,1025.724508,187.2818805,8.114100158,3.457115917
GC0901,G4,1/17/2009,NA,28.49553333,-93.0112,2.811,36.2383,36.2383,5.8425,0.2613,-0.024,0.494,0.068176166,0.562176166,0.538176166,0.322,NA,NA,1.287,NA,NA,36.2383,19.9793,8.163568091,2105.226113,2412.13514,NA,NA,NA,2157.593025,2470.7,8.023429004,25,1.024279262,23,1.024874721,36.2383,1025.724508,187.2818805,8.10062546,3.366654453
GC0901,G3,1/17/2009,NA,28.81543333,-93.01051667,21.458,35.6855,35.6855,6.2008,0.5867,0.067,0.079,0.077,0.156,0.223,0.301,NA,NA,0.737,NA,NA,35.6855,18.4358,8.179001065,2102.993309,2418.003439,NA,NA,NA,2154.422462,2475.7,8.05426416,25,1.02386124,23,1.024455215,35.6855,1025.783219,198.7785974,8.142950806,3.434945766
GC0901,G3,1/17/2009,NA,28.81543333,-93.01051667,2.159,35.6787,35.6787,6.2131,0.3975,0.07,0.073,0.115,0.188,0.258,0.292,NA,NA,0.559,NA,NA,35.6787,18.4801,8.18071584,2105.181035,2419.187621,NA,NA,NA,2156.652828,2476.9,8.054135333,25,1.023856099,23,1.024450055,35.6787,1025.681658,199.1531779,8.14123574,3.437482126
GC0901,G2,1/17/2009,NA,29.13595,-93.00386667,17.76,35.1908,35.1908,6.3866,0.536,-0.034,0.128,-0.007,0.121,0.087,0.259,NA,NA,1.723,NA,NA,35.1908,17.4538,8.172141966,2118.687248,2427.778127,NA,NA,NA,2169.705049,2484.8,8.047053889,25,1.023487267,23,1.024079912,35.1908,1025.630479,204.7042895,8.153193752,3.384874918
GC0901,G2,1/17/2009,NA,29.13595,-93.00386667,2.195,35.1973,35.1973,6.4396,0.3569,0.298,0.068,0.154,0.222,0.52,0.203,NA,NA,1.454,NA,NA,35.1973,17.6132,8.17385674,2110.541542,2421.464519,NA,NA,NA,2161.373602,2478.35,8.049165475,25,1.02349218,23,1.024084842,35.1973,1025.527772,206.3823844,8.155280299,3.411742635
GC0901,G1,1/17/2009,NA,29.43333333,-92.99833333,11.289,32.6221,32.6221,6.9606,0.8765,0.066,0.092,0.029761658,0.121761658,0.187761658,0.254,NA,NA,2.387,NA,NA,32.6221,15.3535,8.182430615,2111.274506,2407.867382,NA,NA,NA,2158.003006,2459.75,8.059132357,25,1.021547124,23,1.02213284,32.6221,1024.113144,222.7721648,8.201062326,3.305758733
GC0901,G1,1/17/2009,NA,29.43333333,-92.99833333,1.995,32.5135,32.5135,7.0295,1.0608,0.092,0.111,0.06257513,0.17357513,0.26557513,0.262,NA,NA,2.126,NA,NA,32.5135,15.46,8.182430615,2110.690895,2406.380002,NA,NA,NA,2157.232857,2458.033333,8.06030051,25,1.02146516,23,1.022050581,32.5135,1023.964608,224.9446608,8.199846583,3.30630684
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,724.552,34.909,36.2,5.2197,0.0737,-0.29,0.053435115,33.38081565,33.43425076,33.14425076,1.851,NA,NA,24.09278351,NA,NA,34.909,5.9745,7.78365228,2213.108281,2320.492202,0.754,NA,NA,2265.926702,2374.5,7.629465675,25,1.023274285,23,1.023866172,35.5545,1031.841604,168.3158001,7.866572494,1.142122482
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,600.301,34.923,36.4,4.5103,0.1996,0.219,0.053435115,33.77836917,33.83180428,34.05080428,1.841,NA,NA,21.30927835,NA,NA,34.923,7.1381,NA,2213.093869,2313.383183,NA,NA,NA,2265.935445,2367.25,NA,25,1.023284866,23,1.023876789,35.6615,1031.253704,145.3574379,7.831921583,1.127973764
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,300.976,35.5176,36.2,4.0762,0.161,0.051,0.053435115,26.43891963,26.49235474,26.54335474,1.418,NA,NA,10.79381443,NA,NA,35.5176,12.2522,NA,2195.236498,2329.217643,NA,NA,NA,2248.641829,2384.5,NA,25,1.023734303,23,1.024327826,35.8588,1028.825841,131.0580364,7.861014922,1.51140698
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,200.741,36.0047,36.4,4.4228,0.1801,0.001,0.053435115,18.18203889,18.23547401,18.23647401,0.911,NA,NA,6.773195876,NA,NA,36.0047,15.4829,7.956844578,2176.955292,2355.525707,0.87,NA,NA,2230.720496,2412.3,7.800122741,25,1.024102599,23,1.024697431,36.20235,1027.836108,142.0651255,7.920003436,1.964212388
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,160.697,36.3325,36.4,4.6471,0.1652,0.069,0.091603053,14.2600789,14.35168196,14.42068196,0.68,NA,NA,4.81443299,NA,NA,36.3325,17.6325,8.008287835,2166.373042,2371.502704,0.249,NA,NA,2220.415861,2429.25,7.852771703,25,1.024350508,23,1.02494622,36.36625,1027.145451,149.1695822,7.945254547,2.253551782
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,118.665,36.4483,36.3,5.3753,0.2848,-0.154,0.091603053,8.113289913,8.204892966,8.050892966,0.221,NA,NA,3.268041237,NA,NA,36.4483,19.6035,8.088882271,2138.53223,2394.141732,0.432,NA,NA,2192.068502,2452.65,7.934249821,25,1.024438097,23,1.025034119,36.37415,1026.379688,172.4158011,8.014836843,2.791484262
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,80.048,36.4688,36.4,6.8659,0.7968,0.199,0.358778626,1.301771833,1.660550459,1.859550459,0.139,NA,NA,1.206185567,NA,NA,36.4688,21.0309,8.181480133,2093.468459,2403.232311,NA,NA,NA,2145.909175,2462,8.024818037,25,1.024453603,23,1.025049681,36.4344,1025.901992,220.125145,8.086276071,3.365265379
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,39.994,36.3665,36.2,7.4426,0.3283,0.283,0.053435115,0.139225436,0.19266055,0.47566055,0.017,NA,NA,1.309278351,NA,NA,36.3665,22.3945,8.226064289,2066.996525,2397.605432,1.197,NA,NA,2118.613619,2456.05,8.064893168,25,1.024376224,23,1.024972028,36.28325,1025.192617,238.4495221,8.104035082,3.628227887
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,2.366,36.3219,22.2,7.4383,0.2206,0.061,0.053435115,0.200387515,0.25382263,0.31482263,0.035,NA,NA,1.103092784,NA,NA,36.3219,22.4612,8.226064289,2064.398892,2396.756965,1.266,NA,NA,2115.881232,2455.1,8.066619528,25,1.024342491,23,1.024938174,29.26095,1014.412144,235.8057755,8.309103442,4.245063095
GC0904,B5,4/20/2009,NA,27.9983,-89.74725,2.366,36.3219,36.3,7.4383,0.2206,0.061,0.053435115,0.200387515,0.25382263,0.31482263,0.035,NA,NA,1.103092784,NA,NA,36.3219,22.4612,8.226064289,2060.126771,2391.290044,NA,NA,NA,2111.502572,2449.5,8.06648514,25,1.024342491,23,1.024938174,36.31095,1025.085389,238.286831,8.104937203,3.647275317
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,557.525,34.9484,36.2,4.3277,0.1203,0.248,0.015267176,32.92968695,32.94495413,33.19295413,1.86,NA,NA,20.07216495,NA,NA,34.9484,7.5213,NA,2207.788574,2318.177059,NA,NA,NA,2260.546008,2372.2,NA,25,1.023304061,23,1.023896054,35.5742,1030.841354,139.4168571,7.858367646,1.214707287
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,300.248,35.4318,33.7,3.9904,0.1034,0.047,0.053435115,27.29518874,27.34862385,27.39562385,1.468,NA,NA,11.72164948,NA,NA,35.4318,11.6327,NA,2187.495389,2330.732859,NA,NA,NA,2240.570004,2385.9,NA,25,1.02366944,23,1.024262733,34.5659,1027.006504,128.0725137,7.922454498,1.613052917
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,199.928,36.0186,23.4,4.2718,0.1038,-0.154,0.015267176,17.08870836,17.10397554,16.94997554,0.899,NA,NA,6.567010309,NA,NA,36.0186,15.5107,7.945077514,2169.158145,2361.21379,0.544,NA,NA,2222.753661,2418.15,7.788606479,25,1.024113111,23,1.02470798,29.7093,1017.852925,135.8820995,8.124929643,2.331701883
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,150.198,36.2247,27.4,4.4078,0.1037,-0.077,0.053435115,15.64381259,15.69724771,15.62024771,0.786,NA,NA,6.051546392,NA,NA,36.2247,17.0466,7.987983575,2138.508384,2374.229872,0.454,NA,NA,2191.681109,2431.85,7.831463791,25,1.024268976,23,1.024864398,31.81235,1020.353479,140.5525852,8.133892833,2.758559493
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,91.264,36.5927,36.3,5.2043,0.3246,0.108,0.091603053,7.012372482,7.103975535,7.211975535,0.318,NA,NA,2.546391753,NA,NA,36.5927,20.477,8.089241881,2135.963192,2397.497838,-0.206,NA,NA,2189.669287,2456.35,7.932078462,25,1.024547326,23,1.025143736,36.44635,1026.026117,166.873374,8.012799781,2.876531869
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,66.721,36.3948,36.3,7.0795,0.8345,-0.076,0.20610687,1.30153839,1.50764526,1.43164526,0.117,NA,NA,1.206185567,NA,NA,36.3948,20.9963,8.185351458,2099.194245,2411.661183,0.863,NA,NA,2151.660475,2470.5,8.028589433,25,1.02439763,23,1.024993509,36.3474,1025.777075,226.9456606,8.091690488,3.40734468
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,32.025,36.304,36.5,7.4743,0.3037,0.046,0.015267176,0.330298574,0.345565749,0.391565749,0.038,NA,NA,1.309278351,NA,NA,36.304,22.3762,8.22139255,2067.698016,2401.816325,0.922,NA,NA,2119.234536,2460.25,8.065647143,25,1.024328952,23,1.024924588,36.402,1025.391003,239.5114808,8.105778663,3.656310033
GC0904,B4,4/20/2009,NA,28.4361,-89.75363333,2.278,36.2565,36.4,7.4849,0.1443,0.095,0.015267176,0.207974415,0.22324159,0.31824159,0.048,NA,NA,0.587628866,NA,NA,36.2565,22.5787,8.224825035,2066.579133,2402.095822,0.859,NA,NA,2118.01326,2460.45,8.067327971,25,1.024293027,23,1.024888535,36.32825,1025.127332,239.7894786,8.107126108,3.695872722
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,76.337,36.3663,20.3,4.9636,0.2394,-0.213,0.129770992,8.62558069,8.755351682,8.542351682,0.473,NA,NA,7.18556701,NA,NA,36.3663,19.5717,8.077228183,2147.805802,2395.506947,0.54,NA,NA,2201.440542,2453.9,7.91665859,25,1.024376073,23,1.024971876,28.33315,1014.033138,157.2951136,8.230745399,3.175488825
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,64.655,36.3903,35,6.8005,0.54,0.096,0.244274809,3.86275883,4.107033639,4.203033639,0.217,NA,NA,2.855670103,NA,NA,36.3903,20.4807,8.149310367,2120.026857,2407.910878,0.655,NA,NA,2173.006525,2466.65,7.990130118,25,1.024394226,23,1.024990093,35.69515,1024.917959,217.8192489,8.074650423,3.199436611
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,48.584,36.3689,0,7.2391,0.557,0.416,0.129770992,0.429862035,0.559633028,0.975633028,0.048,NA,NA,1.103092784,NA,NA,36.3689,21.5977,8.20079764,2092.327019,2410.438241,0.92,NA,NA,2144.580478,2469.2,8.041877873,25,1.02437804,23,1.024973849,18.18445,998.0852113,225.7971753,9.566734851,0
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,36.24,36.3629,0,7.4391,0.5114,0.253,0.053435115,0.230968555,0.28440367,0.53740367,0.036,NA,NA,1,NA,NA,36.3629,21.7097,8.211095095,2089.426545,2412.352522,1.068,NA,NA,2141.598053,2471.15,8.050723456,25,1.024373502,23,1.024969295,18.18145,998.0035116,232.0164482,9.573839401,0
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,10.39,36.1372,25.3,7.5374,1.0181,0.323,0.053435115,0.200387515,0.25382263,0.57682263,0.045,NA,NA,1.103092784,NA,NA,36.1372,21.8986,8.21452758,2082.322125,2407.72628,1.005,NA,NA,2133.959525,2466,8.057139575,25,1.024202801,23,1.024797989,30.7186,1016.938775,239.5425555,8.254076611,4.023560992
GC0904,B3,4/20/2009,NA,28.73355,-89.75325,2.025,22.3053,25.7,9.3725,8.0269,0.148,0.702290076,31.96743469,32.66972477,32.81772477,0.79,NA,NA,26.042,NA,NA,22.3053,21.5992,8.296907218,2018.124926,2264.345712,-2.949,NA,NA,2047.061159,2295.55,8.113003313,25,1.013780708,23,1.014338177,24.00265,1017.283459,297.9639617,8.130315347,3.011520237
GC0904,B2,4/20/2009,NA,28.9519,-89.75025,43.699,36.3056,26.9,6.3423,0.3617,0.221,0.435114504,2.142867148,2.577981651,2.798981651,0.147,NA,NA,3.06185567,NA,NA,36.3056,21.4187,8.181918973,2094.956307,2407.524537,0.88,NA,NA,2147.174774,2466.1,8.021257626,25,1.024330162,23,1.024925802,31.6028,1018.424172,201.8560579,8.214180053,3.782413111
GC0904,B2,4/20/2009,NA,28.9519,-89.75025,38.894,36.0911,27.9,7.3477,1.0795,0.036,0.244274809,1.41627565,1.660550459,1.696550459,0.099,NA,NA,2.237113402,NA,NA,36.0911,21.8756,8.197365155,2091.587756,2405.660156,0.873,NA,NA,2143.381747,2463.8,8.036299631,25,1.024167937,23,1.024763001,31.99555,1019.038262,233.9958823,8.195383807,3.777061947
GC0904,B2,4/20/2009,NA,28.9519,-89.75025,24.995,36.0109,35.8,7.3636,0.4892,0.717,0.129770992,0.368699956,0.498470948,1.215470948,0.05,NA,NA,1.309278351,NA,NA,36.0109,22.0687,8.22139255,2073.643644,2405.900269,1.031,NA,NA,2124.867073,2463.9,8.06058817,25,1.024107288,23,1.024702136,35.90545,1024.915718,235.8547627,8.115706643,3.668421288
GC0904,B2,4/20/2009,NA,28.9519,-89.75025,2.261,23.433,34.7,9.3332,9.1646,0.471,0.93129771,28.28276957,29.21406728,29.68506728,0.713,NA,NA,22.941,NA,NA,23.433,21.4812,8.341529522,2008.87274,2297.098433,-1.896,NA,NA,2039.384347,2330.7,8.15761182,25,1.014627831,23,1.015188422,29.0665,1024.143824,298.7155499,8.080269865,3.18725004
GC0904,B1,4/20/2009,NA,29.2503,-89.7467,7.625,28.7838,28.5,6.6118,4.5479,2.515,1.160305344,18.78770689,19.94801223,22.46301223,0.92,NA,NA,18.537,NA,NA,28.7838,21.6786,8.20079764,2050.870361,2321.496889,-1.646,NA,NA,2090.305288,2364.8,8.021854289,25,1.018653099,23,1.019228386,28.6419,1019.40756,210.6366146,8.125297192,3.225910583
GC0904,B1,4/20/2009,NA,29.2503,-89.7467,2.091,24.8841,36.3,7.4601,6.9834,2.917,1.198473282,20.98195485,22.18042813,25.09742813,0.902,NA,NA,22.096,NA,NA,24.8841,21.7933,8.180202731,2060.090189,2289.167758,-3.109,NA,NA,2093.634797,2325.15,8.001485782,25,1.015718482,23,1.016283078,30.59205,1025.273265,239.0289975,7.94723995,2.555743913
GC0904,MR3,4/20/2009,NA,28.69666667,-89.48686667,107.693,36.3266,36.2,5.1162,0.1968,0.186,0.129770992,7.646987417,7.77675841,7.96275841,0.434,NA,NA,5.226804124,NA,NA,36.3266,18.9659,8.082191781,2128.740823,2391.379369,0.338,NA,NA,2181.835327,2449.6,7.925041005,25,1.024346046,23,1.024941742,36.2633,1026.421553,164.1117151,8.038775144,2.851691923
GC0904,MR3,4/20/2009,NA,28.69666667,-89.48686667,90.195,36.3857,35.9,5.9292,0.3528,0.134,0.091603053,6.828886243,6.920489297,7.054489297,0.357,NA,NA,4.298969072,NA,NA,36.3857,19.7528,8.106164384,2123.24817,2398.74287,0.077,NA,NA,2176.300926,2457.25,7.952142295,25,1.024390747,23,1.024986601,36.14285,1025.910056,190.095438,8.053194632,3.01271608
GC0904,MR3,4/20/2009,NA,28.69666667,-89.48686667,59.64,36.4004,32.3,7.3013,1.0065,0.245,0.282442748,0.797067955,1.079510703,1.324510703,0.069,NA,NA,1.618556701,NA,NA,36.4004,21.2589,8.191780822,2089.460186,2416.776153,0.928,NA,NA,2141.692009,2475.75,8.031808125,25,1.024401866,23,1.02499776,34.3502,1022.632467,233.3383262,8.162347005,3.733003024
GC0904,MR3,4/20/2009,NA,28.69666667,-89.48686667,30.828,36.3789,36.1,7.5348,0.5515,0.028,0.015267176,0.177393375,0.19266055,0.22066055,0.039,NA,NA,1.309278351,NA,NA,36.3789,21.7608,8.210616438,2075.851296,2416.619281,1.004,NA,NA,2127.70905,2475.55,8.052258883,25,1.024385603,23,1.02498144,36.23945,1025.255845,241.4183575,8.128197431,3.737972036
GC0904,MR3,4/20/2009,NA,28.69666667,-89.48686667,1.579,24.5998,36.2,8.2156,2.9023,2.103,1.27480916,56.68543549,57.96024465,60.06324465,1.557,NA,NA,45.979,NA,NA,24.5998,20.6693,8.195205479,2066.814016,2262.421724,-3.89,NA,NA,2100.02474,2297.5,7.994432192,25,1.015504747,23,1.016068559,30.3999,1025.504803,263.2954129,7.896855199,2.20058657
GC0904,MR2,4/20/2009,NA,28.89908333,-89.4175,12.003,35.574,36.15,5.6196,0.4176,2.209,2.34351145,4.301748488,6.645259939,8.854259939,0.404,NA,NA,6.154639175,NA,NA,35.574,21.4106,8.142123288,2111.253143,2391.829608,-7.026,NA,NA,2162.705683,2448.7,7.800558992,25,1.023776941,23,1.024370616,35.862,1025.309164,180.063858,8.037455628,3.115962142
GC0904,MR1,4/20/2009,NA,29.03976667,-89.32201667,1.367,0.3639,36.3,6.3545,3.449,0.38,1.694656489,59.69066461,61.3853211,61.7653211,1.972,NA,NA,101.025,NA,NA,0.3639,15.2293,7.779109589,2192.36154,2141.782726,-8.931,NA,NA,2187.577182,2136.05,7.732996226,25,0.997323386,23,0.997817715,18.33195,1026.929724,203.9334267,7.260347443,0.441669953
GC0904,MR1,4/20/2009,NA,29.03976667,-89.32201667,1.367,0.3639,35.4,6.3545,3.449,0.38,1.694656489,59.69066461,61.3853211,61.7653211,1.972,NA,NA,101.025,NA,NA,0.3639,15.2293,7.76369863,2187.294661,2136.518636,-8.883,NA,NA,2182.52136,2130.8,7.721647751,25,0.997323386,23,0.997817715,17.88195,1026.235765,203.7956164,7.264779867,0.438624622
GC0904,C0,4/20/2009,NA,29.13343333,-90.58843333,1.919,25.9506,36.5,10.3576,27.2058,0.188,0.015267176,0.207974415,0.22324159,0.41124159,0.541,NA,NA,10.714,NA,NA,25.9506,23.2598,8.358813463,1894.284251,2192.675869,-0.367,NA,NA,1926.653862,2228.9,8.177702754,25,1.016520513,23,1.017088043,31.2253,1025.004412,331.7807449,8.06612927,3.197314927
GC0904,C0,4/20/2009,NA,29.13343333,-90.58843333,1.919,25.9506,36.6,10.3576,27.2058,0.188,0.015267176,0.207974415,0.22324159,0.41124159,0.541,NA,NA,10.714,NA,NA,25.9506,23.2598,8.360524815,1891.252658,2197.545422,NA,NA,NA,1923.570465,2233.85,8.17588566,25,1.016520513,23,1.017088043,31.2753,1025.080288,331.8053048,8.077665192,3.273174122
GC0904,C1,4/20/2009,NA,28.97768333,-90.35878333,10.895,32.7292,36.3,4.4899,2.8389,0.327,0.816793893,13.22907767,14.04587156,14.37287156,1.108,NA,NA,17.091,NA,NA,32.7292,21.2686,8.100399315,2126.169152,2359.909958,-0.59,NA,NA,2173.399803,2410.95,7.933719037,25,1.021627962,23,1.022213967,34.5146,1025.4578,143.8867388,7.95444422,2.623665992
GC0904,C1,4/20/2009,NA,28.97768333,-90.35878333,10.895,32.7292,36.9,4.4899,2.8389,0.327,0.816793893,13.22907767,14.04587156,14.37287156,1.108,NA,NA,17.091,NA,NA,32.7292,21.2686,8.100399315,2124.943385,2364.363634,NA,NA,NA,2172.146807,2415.5,7.936085115,25,1.021627962,23,1.022213967,34.8146,1025.914728,143.9508524,7.95776651,2.662244984
GC0904,C1,4/20/2009,NA,28.97768333,-90.35878333,2.334,28.0788,36.6,9.6763,7.2758,0.054,0.625954198,9.413801153,10.03975535,10.09375535,0.615,NA,NA,6.814,NA,NA,28.0788,22.5024,8.427267541,1966.297053,2344.266818,-0.057,NA,NA,2003.058006,2386.75,8.241915364,25,1.018122162,23,1.018695524,32.3394,1025.301398,310.0467491,8.178672804,4.064368861
GC0904,C2,4/20/2009,NA,28.64318333,-90.36485,25.538,36.1078,36.6,5.9262,0.8767,0.079,1.465648855,2.763708943,4.229357798,4.308357798,0.233,NA,NA,5.948453608,NA,NA,36.1078,21.4852,8.155162578,2109.396108,2403.872989,0.522,NA,NA,2161.657821,2462,7.996034151,25,1.024180567,23,1.024775676,36.3539,1025.690136,189.958526,8.052860591,3.240033659
GC0904,C2,4/20/2009,NA,28.64318333,-90.36485,19.743,35.5683,36.5,6.0367,1.1025,0.381,2.038167939,2.741648575,4.779816514,5.160816514,0.232,NA,NA,6.051546392,NA,NA,35.5683,21.6751,8.162007986,2105.764906,2392.132709,0.498,NA,NA,2157.074587,2449,8.001785075,25,1.023772632,23,1.024366292,36.03415,1025.535678,193.471356,8.03926535,3.163637518
GC0904,C2,4/20/2009,NA,28.64318333,-90.36485,13.866,34.019,36.2,6.0531,1.2484,0.48,2.34351145,3.506641455,5.850152905,6.330152905,0.233,NA,NA,6.463917526,NA,NA,34.019,21.5491,8.16543069,2100.885204,2383.527845,0.436,NA,NA,2149.607558,2437.4,8.008069957,25,1.022601857,23,1.023191345,35.1095,1025.31689,193.9555755,8.039754608,3.133560471
GC0904,C2,4/20/2009,NA,28.64318333,-90.36485,2.146,28.4614,35.8,10.104,12.9139,0.218,0.702290076,8.664682401,9.366972477,9.584972477,0.378,NA,NA,3.164948454,NA,NA,28.4614,21.8832,8.372504278,1957.902893,2339.479537,-0.376,NA,NA,1995.073059,2382.55,8.196255598,25,1.018410276,23,1.018984683,32.1307,1024.868031,323.6142164,8.205010003,4.13030147
GC0904,C3,4/20/2009,NA,28.30138333,-90.3599,63.107,36.4039,35.2,5.3962,0.9566,0.018,0.20610687,5.582883955,5.788990826,5.806990826,0.267,NA,NA,5.845360825,NA,NA,36.4039,20.3776,8.112378779,2106.014367,2414.378274,0.686,NA,NA,2158.665603,2473.3,7.952048155,25,1.024404513,23,1.025000416,35.80195,1025.091174,172.8688886,8.107089784,3.39756369
GC0904,C3,4/20/2009,NA,28.30138333,-90.3599,53.868,36.4014,35.1,6.4789,1.5818,-0.008,0.20610687,3.564535332,3.770642202,3.762642202,0.158,NA,NA,4.092783505,NA,NA,36.4014,20.7869,8.150028523,2103.046061,2414.333922,0.656,NA,NA,2155.619097,2473.25,7.989856201,25,1.024402622,23,1.024998519,35.7507,1024.864185,207.5075492,8.107527916,3.445959806
